serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder
86_10,Influenza H3 2022,2,3.429e-05,E8,MA22,H3_Historical_Sera_3,1.47,2025.01.16_H3
86_10,Influenza H3 2022,2,1.143e-05,E9,MA22,H3_Historical_Sera_3,1.544,2025.01.16_H3
86_10,Influenza H3 2022,2,3.81e-06,E10,MA22,H3_Historical_Sera_3,1.289,2025.01.16_H3
87_9,Influenza H3 2022,1,0.025,B2,MA22,H3_Historical_Sera_3,0.2408,2025.01.16_H3
87_9,Influenza H3 2022,1,0.008333,B3,MA22,H3_Historical_Sera_3,0.4142,2025.01.16_H3
87_9,Influenza H3 2022,1,0.002778,B4,MA22,H3_Historical_Sera_3,0.7312,2025.01.16_H3
87_9,Influenza H3 2022,1,0.0009259,B5,MA22,H3_Historical_Sera_3,0.8296,2025.01.16_H3
87_9,Influenza H3 2022,1,0.0003086,B6,MA22,H3_Historical_Sera_3,0.7384,2025.01.16_H3
87_9,Influenza H3 2022,1,0.0001029,B7,MA22,H3_Historical_Sera_3,0.7386,2025.01.16_H3
87_9,Influenza H3 2022,1,3.429e-05,B8,MA22,H3_Historical_Sera_3,0.7787,2025.01.16_H3
87_9,Influenza H3 2022,1,1.143e-05,B9,MA22,H3_Historical_Sera_3,0.9157,2025.01.16_H3
87_9,Influenza H3 2022,1,3.81e-06,B10,MA22,H3_Historical_Sera_3,0.9277,2025.01.16_H3
87_9,Influenza H3 2022,2,0.025,C2,MA22,H3_Historical_Sera_3,0.2701,2025.01.16_H3
87_9,Influenza H3 2022,2,0.008333,C3,MA22,H3_Historical_Sera_3,0.5662,2025.01.16_H3
87_9,Influenza H3 2022,2,0.002778,C4,MA22,H3_Historical_Sera_3,0.7987,2025.01.16_H3
87_9,Influenza H3 2022,2,0.0009259,C5,MA22,H3_Historical_Sera_3,0.9486,2025.01.16_H3
87_9,Influenza H3 2022,2,0.0003086,C6,MA22,H3_Historical_Sera_3,1.022,2025.01.16_H3
87_9,Influenza H3 2022,2,0.0001029,C7,MA22,H3_Historical_Sera_3,1.002,2025.01.16_H3
87_9,Influenza H3 2022,2,3.429e-05,C8,MA22,H3_Historical_Sera_3,0.9159,2025.01.16_H3
87_9,Influenza H3 2022,2,1.143e-05,C9,MA22,H3_Historical_Sera_3,0.8876,2025.01.16_H3
87_9,Influenza H3 2022,2,3.81e-06,C10,MA22,H3_Historical_Sera_3,1.187,2025.01.16_H3
85_8,Influenza H3 1982,1,0.025,F2,Neth82,H3_Historical_Sera_3,0.09818,2025.01.16_H3
85_8,Influenza H3 1982,1,0.008333,F3,Neth82,H3_Historical_Sera_3,0.9503,2025.01.16_H3
85_8,Influenza H3 1982,1,0.002778,F4,Neth82,H3_Historical_Sera_3,1.196,2025.01.16_H3
85_8,Influenza H3 1982,1,0.0009259,F5,Neth82,H3_Historical_Sera_3,1.293,2025.01.16_H3
85_8,Influenza H3 1982,1,0.0003086,F6,Neth82,H3_Historical_Sera_3,1.155,2025.01.16_H3
85_8,Influenza H3 1982,1,0.0001029,F7,Neth82,H3_Historical_Sera_3,1.141,2025.01.16_H3
85_8,Influenza H3 1982,1,3.429e-05,F8,Neth82,H3_Historical_Sera_3,1.188,2025.01.16_H3
85_8,Influenza H3 1982,1,1.143e-05,F9,Neth82,H3_Historical_Sera_3,1.418,2025.01.16_H3
85_8,Influenza H3 1982,1,3.81e-06,F10,Neth82,H3_Historical_Sera_3,1.259,2025.01.16_H3
85_8,Influenza H3 1982,2,0.025,G2,Neth82,H3_Historical_Sera_3,0.09736,2025.01.16_H3
85_8,Influenza H3 1982,2,0.008333,G3,Neth82,H3_Historical_Sera_3,0.8232,2025.01.16_H3
85_8,Influenza H3 1982,2,0.002778,G4,Neth82,H3_Historical_Sera_3,1.022,2025.01.16_H3
85_8,Influenza H3 1982,2,0.0009259,G5,Neth82,H3_Historical_Sera_3,1.518,2025.01.16_H3
85_8,Influenza H3 1982,2,0.0003086,G6,Neth82,H3_Historical_Sera_3,1.221,2025.01.16_H3
85_8,Influenza H3 1982,2,0.0001029,G7,Neth82,H3_Historical_Sera_3,1.052,2025.01.16_H3
85_8,Influenza H3 1982,2,3.429e-05,G8,Neth82,H3_Historical_Sera_3,1.345,2025.01.16_H3
85_8,Influenza H3 1982,2,1.143e-05,G9,Neth82,H3_Historical_Sera_3,1.284,2025.01.16_H3
85_8,Influenza H3 1982,2,3.81e-06,G10,Neth82,H3_Historical_Sera_3,1.432,2025.01.16_H3
86_10,Influenza H3 1982,1,0.025,D2,Neth82,H3_Historical_Sera_3,0.001109,2025.01.16_H3
86_10,Influenza H3 1982,1,0.008333,D3,Neth82,H3_Historical_Sera_3,0.003441,2025.01.16_H3
86_10,Influenza H3 1982,1,0.002778,D4,Neth82,H3_Historical_Sera_3,0.03082,2025.01.16_H3
86_10,Influenza H3 1982,1,0.0009259,D5,Neth82,H3_Historical_Sera_3,0.3755,2025.01.16_H3
86_10,Influenza H3 1982,1,0.0003086,D6,Neth82,H3_Historical_Sera_3,0.6652,2025.01.16_H3
86_10,Influenza H3 1982,1,0.0001029,D7,Neth82,H3_Historical_Sera_3,0.7371,2025.01.16_H3
86_10,Influenza H3 1982,1,3.429e-05,D8,Neth82,H3_Historical_Sera_3,1.169,2025.01.16_H3
86_10,Influenza H3 1982,1,1.143e-05,D9,Neth82,H3_Historical_Sera_3,1.127,2025.01.16_H3
86_10,Influenza H3 1982,1,3.81e-06,D10,Neth82,H3_Historical_Sera_3,0.9716,2025.01.16_H3
86_10,Influenza H3 1982,2,0.025,E2,Neth82,H3_Historical_Sera_3,0.001186,2025.01.16_H3
86_10,Influenza H3 1982,2,0.008333,E3,Neth82,H3_Historical_Sera_3,0.005302,2025.01.16_H3
86_10,Influenza H3 1982,2,0.002778,E4,Neth82,H3_Historical_Sera_3,0.03311,2025.01.16_H3
86_10,Influenza H3 1982,2,0.0009259,E5,Neth82,H3_Historical_Sera_3,0.3977,2025.01.16_H3
86_10,Influenza H3 1982,2,0.0003086,E6,Neth82,H3_Historical_Sera_3,0.8997,2025.01.16_H3
86_10,Influenza H3 1982,2,0.0001029,E7,Neth82,H3_Historical_Sera_3,0.9587,2025.01.16_H3
86_10,Influenza H3 1982,2,3.429e-05,E8,Neth82,H3_Historical_Sera_3,1.216,2025.01.16_H3
86_10,Influenza H3 1982,2,1.143e-05,E9,Neth82,H3_Historical_Sera_3,1.181,2025.01.16_H3
86_10,Influenza H3 1982,2,3.81e-06,E10,Neth82,H3_Historical_Sera_3,1.236,2025.01.16_H3
87_9,Influenza H3 1982,1,0.025,B2,Neth82,H3_Historical_Sera_3,0.1299,2025.01.16_H3
87_9,Influenza H3 1982,1,0.008333,B3,Neth82,H3_Historical_Sera_3,0.509,2025.01.16_H3
87_9,Influenza H3 1982,1,0.002778,B4,Neth82,H3_Historical_Sera_3,0.6734,2025.01.16_H3
87_9,Influenza H3 1982,1,0.0009259,B5,Neth82,H3_Historical_Sera_3,0.8035,2025.01.16_H3
87_9,Influenza H3 1982,1,0.0003086,B6,Neth82,H3_Historical_Sera_3,0.824,2025.01.16_H3
87_9,Influenza H3 1982,1,0.0001029,B7,Neth82,H3_Historical_Sera_3,0.8878,2025.01.16_H3
87_9,Influenza H3 1982,1,3.429e-05,B8,Neth82,H3_Historical_Sera_3,0.7882,2025.01.16_H3
87_9,Influenza H3 1982,1,1.143e-05,B9,Neth82,H3_Historical_Sera_3,0.9449,2025.01.16_H3
87_9,Influenza H3 1982,1,3.81e-06,B10,Neth82,H3_Historical_Sera_3,0.7567,2025.01.16_H3
87_9,Influenza H3 1982,2,0.025,C2,Neth82,H3_Historical_Sera_3,0.1124,2025.01.16_H3
87_9,Influenza H3 1982,2,0.008333,C3,Neth82,H3_Historical_Sera_3,0.5114,2025.01.16_H3
87_9,Influenza H3 1982,2,0.002778,C4,Neth82,H3_Historical_Sera_3,0.7116,2025.01.16_H3
87_9,Influenza H3 1982,2,0.0009259,C5,Neth82,H3_Historical_Sera_3,0.8262,2025.01.16_H3
87_9,Influenza H3 1982,2,0.0003086,C6,Neth82,H3_Historical_Sera_3,0.883,2025.01.16_H3
87_9,Influenza H3 1982,2,0.0001029,C7,Neth82,H3_Historical_Sera_3,0.7316,2025.01.16_H3
87_9,Influenza H3 1982,2,3.429e-05,C8,Neth82,H3_Historical_Sera_3,1.126,2025.01.16_H3
87_9,Influenza H3 1982,2,1.143e-05,C9,Neth82,H3_Historical_Sera_3,1.142,2025.01.16_H3
87_9,Influenza H3 1982,2,3.81e-06,C10,Neth82,H3_Historical_Sera_3,0.9571,2025.01.16_H3
