,serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder,Unnamed: 9
4296,86_2,Influenza H3 2022,2,0.0009259,C5,MA22 P2,H3_Historical_Sera_2,0.928,24.12.20_H3_Neut_Rep2,
4297,86_2,Influenza H3 2022,2,0.0003086,C6,MA22 P2,H3_Historical_Sera_2,0.9107,24.12.20_H3_Neut_Rep2,
4298,86_2,Influenza H3 2022,2,0.0001029,C7,MA22 P2,H3_Historical_Sera_2,0.8829,24.12.20_H3_Neut_Rep2,
4299,86_2,Influenza H3 2022,2,3.429e-05,C8,MA22 P2,H3_Historical_Sera_2,0.8991,24.12.20_H3_Neut_Rep2,
4300,86_2,Influenza H3 2022,2,1.143e-05,C9,MA22 P2,H3_Historical_Sera_2,0.8608,24.12.20_H3_Neut_Rep2,
4301,86_2,Influenza H3 2022,2,3.81e-06,C10,MA22 P2,H3_Historical_Sera_2,0.886,24.12.20_H3_Neut_Rep2,
4302,86_4,Influenza H3 2022,1,0.025,F2,MA22 P3,H3_Historical_Sera_2,0.5833,24.12.20_H3_Neut_Rep2,
4303,86_4,Influenza H3 2022,1,0.008333,F3,MA22 P3,H3_Historical_Sera_2,0.662,24.12.20_H3_Neut_Rep2,
4304,86_4,Influenza H3 2022,1,0.002778,F4,MA22 P3,H3_Historical_Sera_2,0.6446,24.12.20_H3_Neut_Rep2,
4305,86_4,Influenza H3 2022,1,0.0009259,F5,MA22 P3,H3_Historical_Sera_2,0.786,24.12.20_H3_Neut_Rep2,
4306,86_4,Influenza H3 2022,1,0.0003086,F6,MA22 P3,H3_Historical_Sera_2,0.8275,24.12.20_H3_Neut_Rep2,
4307,86_4,Influenza H3 2022,1,0.0001029,F7,MA22 P3,H3_Historical_Sera_2,0.8249,24.12.20_H3_Neut_Rep2,
4308,86_4,Influenza H3 2022,1,3.429e-05,F8,MA22 P3,H3_Historical_Sera_2,0.6979,24.12.20_H3_Neut_Rep2,
4309,86_4,Influenza H3 2022,1,1.143e-05,F9,MA22 P3,H3_Historical_Sera_2,0.7705,24.12.20_H3_Neut_Rep2,
4310,86_4,Influenza H3 2022,1,3.81e-06,F10,MA22 P3,H3_Historical_Sera_2,0.8294,24.12.20_H3_Neut_Rep2,
4311,86_4,Influenza H3 2022,2,0.025,G2,MA22 P3,H3_Historical_Sera_2,0.5259,24.12.20_H3_Neut_Rep2,
4312,86_4,Influenza H3 2022,2,0.008333,G3,MA22 P3,H3_Historical_Sera_2,0.5406,24.12.20_H3_Neut_Rep2,
4313,86_4,Influenza H3 2022,2,0.002778,G4,MA22 P3,H3_Historical_Sera_2,0.6468,24.12.20_H3_Neut_Rep2,
4314,86_4,Influenza H3 2022,2,0.0009259,G5,MA22 P3,H3_Historical_Sera_2,0.7758,24.12.20_H3_Neut_Rep2,
4315,86_4,Influenza H3 2022,2,0.0003086,G6,MA22 P3,H3_Historical_Sera_2,0.7512,24.12.20_H3_Neut_Rep2,
4316,86_4,Influenza H3 2022,2,0.0001029,G7,MA22 P3,H3_Historical_Sera_2,0.7451,24.12.20_H3_Neut_Rep2,
4317,86_4,Influenza H3 2022,2,3.429e-05,G8,MA22 P3,H3_Historical_Sera_2,0.6986,24.12.20_H3_Neut_Rep2,
4318,86_4,Influenza H3 2022,2,1.143e-05,G9,MA22 P3,H3_Historical_Sera_2,0.7871,24.12.20_H3_Neut_Rep2,
4319,86_4,Influenza H3 2022,2,3.81e-06,G10,MA22 P3,H3_Historical_Sera_2,0.8839,24.12.20_H3_Neut_Rep2,
4320,86_6,Influenza H3 2022,1,0.025,D2,MA22 P3,H3_Historical_Sera_2,3.133,24.12.20_H3_Neut_Rep2,
4321,86_6,Influenza H3 2022,1,0.008333,D3,MA22 P3,H3_Historical_Sera_2,1.965,24.12.20_H3_Neut_Rep2,
4322,86_6,Influenza H3 2022,1,0.002778,D4,MA22 P3,H3_Historical_Sera_2,0.9701,24.12.20_H3_Neut_Rep2,
4323,86_6,Influenza H3 2022,1,0.0009259,D5,MA22 P3,H3_Historical_Sera_2,0.885,24.12.20_H3_Neut_Rep2,
4324,86_6,Influenza H3 2022,1,0.0003086,D6,MA22 P3,H3_Historical_Sera_2,0.7017,24.12.20_H3_Neut_Rep2,
4325,86_6,Influenza H3 2022,1,0.0001029,D7,MA22 P3,H3_Historical_Sera_2,0.6612,24.12.20_H3_Neut_Rep2,
4326,86_6,Influenza H3 2022,1,3.429e-05,D8,MA22 P3,H3_Historical_Sera_2,0.6896,24.12.20_H3_Neut_Rep2,
4327,86_6,Influenza H3 2022,1,1.143e-05,D9,MA22 P3,H3_Historical_Sera_2,0.8533,24.12.20_H3_Neut_Rep2,
4328,86_6,Influenza H3 2022,1,3.81e-06,D10,MA22 P3,H3_Historical_Sera_2,0.7879,24.12.20_H3_Neut_Rep2,
4329,86_6,Influenza H3 2022,2,0.025,E2,MA22 P3,H3_Historical_Sera_2,3.682,24.12.20_H3_Neut_Rep2,
4330,86_6,Influenza H3 2022,2,0.008333,E3,MA22 P3,H3_Historical_Sera_2,1.916,24.12.20_H3_Neut_Rep2,
4331,86_6,Influenza H3 2022,2,0.002778,E4,MA22 P3,H3_Historical_Sera_2,0.9636,24.12.20_H3_Neut_Rep2,
4332,86_6,Influenza H3 2022,2,0.0009259,E5,MA22 P3,H3_Historical_Sera_2,0.885,24.12.20_H3_Neut_Rep2,
4333,86_6,Influenza H3 2022,2,0.0003086,E6,MA22 P3,H3_Historical_Sera_2,0.6775,24.12.20_H3_Neut_Rep2,
4334,86_6,Influenza H3 2022,2,0.0001029,E7,MA22 P3,H3_Historical_Sera_2,0.778,24.12.20_H3_Neut_Rep2,
4335,86_6,Influenza H3 2022,2,3.429e-05,E8,MA22 P3,H3_Historical_Sera_2,0.6313,24.12.20_H3_Neut_Rep2,
4336,86_6,Influenza H3 2022,2,1.143e-05,E9,MA22 P3,H3_Historical_Sera_2,0.7308,24.12.20_H3_Neut_Rep2,
4337,86_6,Influenza H3 2022,2,3.81e-06,E10,MA22 P3,H3_Historical_Sera_2,0.7557,24.12.20_H3_Neut_Rep2,
4338,85_3,Influenza H3 2022,1,0.025,B2,MA22 P3,H3_Historical_Sera_2,0.3833,24.12.20_H3_Neut_Rep2,
4339,85_3,Influenza H3 2022,1,0.008333,B3,MA22 P3,H3_Historical_Sera_2,0.3362,24.12.20_H3_Neut_Rep2,
4340,85_3,Influenza H3 2022,1,0.002778,B4,MA22 P3,H3_Historical_Sera_2,0.4166,24.12.20_H3_Neut_Rep2,
4341,85_3,Influenza H3 2022,1,0.0009259,B5,MA22 P3,H3_Historical_Sera_2,0.6453,24.12.20_H3_Neut_Rep2,
4342,85_3,Influenza H3 2022,1,0.0003086,B6,MA22 P3,H3_Historical_Sera_2,0.7863,24.12.20_H3_Neut_Rep2,
4343,85_3,Influenza H3 2022,1,0.0001029,B7,MA22 P3,H3_Historical_Sera_2,0.8162,24.12.20_H3_Neut_Rep2,
4344,85_3,Influenza H3 2022,1,3.429e-05,B8,MA22 P3,H3_Historical_Sera_2,0.8476,24.12.20_H3_Neut_Rep2,
4345,85_3,Influenza H3 2022,1,1.143e-05,B9,MA22 P3,H3_Historical_Sera_2,0.8272,24.12.20_H3_Neut_Rep2,
4346,85_3,Influenza H3 2022,1,3.81e-06,B10,MA22 P3,H3_Historical_Sera_2,0.837,24.12.20_H3_Neut_Rep2,
4347,85_3,Influenza H3 2022,2,0.025,C2,MA22 P3,H3_Historical_Sera_2,0.4839,24.12.20_H3_Neut_Rep2,
4348,85_3,Influenza H3 2022,2,0.008333,C3,MA22 P3,H3_Historical_Sera_2,0.4185,24.12.20_H3_Neut_Rep2,
4349,85_3,Influenza H3 2022,2,0.002778,C4,MA22 P3,H3_Historical_Sera_2,0.4457,24.12.20_H3_Neut_Rep2,
4350,85_3,Influenza H3 2022,2,0.0009259,C5,MA22 P3,H3_Historical_Sera_2,0.6964,24.12.20_H3_Neut_Rep2,
4351,85_3,Influenza H3 2022,2,0.0003086,C6,MA22 P3,H3_Historical_Sera_2,0.7017,24.12.20_H3_Neut_Rep2,
4352,85_3,Influenza H3 2022,2,0.0001029,C7,MA22 P3,H3_Historical_Sera_2,0.8136,24.12.20_H3_Neut_Rep2,
4353,85_3,Influenza H3 2022,2,3.429e-05,C8,MA22 P3,H3_Historical_Sera_2,0.786,24.12.20_H3_Neut_Rep2,
4354,85_3,Influenza H3 2022,2,1.143e-05,C9,MA22 P3,H3_Historical_Sera_2,0.8075,24.12.20_H3_Neut_Rep2,
4355,85_3,Influenza H3 2022,2,3.81e-06,C10,MA22 P3,H3_Historical_Sera_2,0.7576,24.12.20_H3_Neut_Rep2,
4356,87_4,Influenza H3 2022,1,0.025,F2,MA22 P4,H3_Historical_Sera_2,0.9713,24.12.20_H3_Neut_Rep2,
4357,87_4,Influenza H3 2022,1,0.008333,F3,MA22 P4,H3_Historical_Sera_2,0.9876,24.12.20_H3_Neut_Rep2,
4358,87_4,Influenza H3 2022,1,0.002778,F4,MA22 P4,H3_Historical_Sera_2,0.9653,24.12.20_H3_Neut_Rep2,
4359,87_4,Influenza H3 2022,1,0.0009259,F5,MA22 P4,H3_Historical_Sera_2,1.02,24.12.20_H3_Neut_Rep2,
4360,87_4,Influenza H3 2022,1,0.0003086,F6,MA22 P4,H3_Historical_Sera_2,0.8941,24.12.20_H3_Neut_Rep2,
4361,87_4,Influenza H3 2022,1,0.0001029,F7,MA22 P4,H3_Historical_Sera_2,0.7319,24.12.20_H3_Neut_Rep2,
4362,87_4,Influenza H3 2022,1,3.429e-05,F8,MA22 P4,H3_Historical_Sera_2,0.8092,24.12.20_H3_Neut_Rep2,
4363,87_4,Influenza H3 2022,1,1.143e-05,F9,MA22 P4,H3_Historical_Sera_2,0.8122,24.12.20_H3_Neut_Rep2,
4364,87_4,Influenza H3 2022,1,3.81e-06,F10,MA22 P4,H3_Historical_Sera_2,0.7401,24.12.20_H3_Neut_Rep2,
4365,87_4,Influenza H3 2022,2,0.025,G2,MA22 P4,H3_Historical_Sera_2,0.777,24.12.20_H3_Neut_Rep2,
4366,87_4,Influenza H3 2022,2,0.008333,G3,MA22 P4,H3_Historical_Sera_2,0.9422,24.12.20_H3_Neut_Rep2,
4367,87_4,Influenza H3 2022,2,0.002778,G4,MA22 P4,H3_Historical_Sera_2,1.051,24.12.20_H3_Neut_Rep2,
4368,87_4,Influenza H3 2022,2,0.0009259,G5,MA22 P4,H3_Historical_Sera_2,1.097,24.12.20_H3_Neut_Rep2,
4369,87_4,Influenza H3 2022,2,0.0003086,G6,MA22 P4,H3_Historical_Sera_2,0.9743,24.12.20_H3_Neut_Rep2,
4370,87_4,Influenza H3 2022,2,0.0001029,G7,MA22 P4,H3_Historical_Sera_2,0.9344,24.12.20_H3_Neut_Rep2,
4371,87_4,Influenza H3 2022,2,3.429e-05,G8,MA22 P4,H3_Historical_Sera_2,0.9258,24.12.20_H3_Neut_Rep2,
4372,87_4,Influenza H3 2022,2,1.143e-05,G9,MA22 P4,H3_Historical_Sera_2,0.7928,24.12.20_H3_Neut_Rep2,
4373,87_4,Influenza H3 2022,2,3.81e-06,G10,MA22 P4,H3_Historical_Sera_2,0.84,24.12.20_H3_Neut_Rep2,
4374,85_7,Influenza H3 2022,1,0.025,D2,MA22 P4,H3_Historical_Sera_2,0.4303,24.12.20_H3_Neut_Rep2,
4375,85_7,Influenza H3 2022,1,0.008333,D3,MA22 P4,H3_Historical_Sera_2,0.3792,24.12.20_H3_Neut_Rep2,
4376,85_7,Influenza H3 2022,1,0.002778,D4,MA22 P4,H3_Historical_Sera_2,0.4616,24.12.20_H3_Neut_Rep2,
4377,85_7,Influenza H3 2022,1,0.0009259,D5,MA22 P4,H3_Historical_Sera_2,0.6474,24.12.20_H3_Neut_Rep2,
4378,85_7,Influenza H3 2022,1,0.0003086,D6,MA22 P4,H3_Historical_Sera_2,0.7933,24.12.20_H3_Neut_Rep2,
4379,85_7,Influenza H3 2022,1,0.0001029,D7,MA22 P4,H3_Historical_Sera_2,0.816,24.12.20_H3_Neut_Rep2,
4380,85_7,Influenza H3 2022,1,3.429e-05,D8,MA22 P4,H3_Historical_Sera_2,0.8439,24.12.20_H3_Neut_Rep2,
4381,85_7,Influenza H3 2022,1,1.143e-05,D9,MA22 P4,H3_Historical_Sera_2,0.967,24.12.20_H3_Neut_Rep2,
4382,85_7,Influenza H3 2022,1,3.81e-06,D10,MA22 P4,H3_Historical_Sera_2,0.8358,24.12.20_H3_Neut_Rep2,
4383,85_7,Influenza H3 2022,2,0.025,E2,MA22 P4,H3_Historical_Sera_2,0.4445,24.12.20_H3_Neut_Rep2,
4384,85_7,Influenza H3 2022,2,0.008333,E3,MA22 P4,H3_Historical_Sera_2,0.4079,24.12.20_H3_Neut_Rep2,
4385,85_7,Influenza H3 2022,2,0.002778,E4,MA22 P4,H3_Historical_Sera_2,0.4672,24.12.20_H3_Neut_Rep2,
4386,85_7,Influenza H3 2022,2,0.0009259,E5,MA22 P4,H3_Historical_Sera_2,0.7349,24.12.20_H3_Neut_Rep2,
4387,85_7,Influenza H3 2022,2,0.0003086,E6,MA22 P4,H3_Historical_Sera_2,0.8169,24.12.20_H3_Neut_Rep2,
