,serum,virus,replicate,nreplicates,ic50,ic50_bound,ic50_str,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
18,87_4,Influenza H3 2022,average,2,0.025,lower,>0.025,0.7541484180568161,0.025,lower,0.17974308296212252,1.0,0.0,0.8800321276577489,0.030846658087867063
19,87_4,Influenza H3 1982,average,2,0.025,lower,>0.025,0.028095337888394138,0.025,lower,15.515391544787473,1.0,0.0,-0.39054996197963576,0.16390256773795592
20,85_7,Influenza H3 2022,average,2,0.0015956272971440247,interpolated,0.0016,0.0015956272971440247,0.0015956272971440247,interpolated,0.377394863105322,1.0,0.0,0.8955371791115493,0.07531835267216978
21,85_7,Influenza H3 1982,average,2,5.9130396768345424e-05,interpolated,5.91e-05,5.9130396768345424e-05,5.9130396768345424e-05,interpolated,0.8443064802604595,1.0,0.0,0.9413896108435473,0.08033368600562182
22,85_8,Influenza H3 2022,average,2,0.0016925601477705715,interpolated,0.00169,0.0016925601477705715,0.0016925601477705715,interpolated,0.439317333869486,1.0,0.0,0.924747658171639,0.06992264024033223
23,85_8,Influenza H3 1982,average,2,0.002877352296228808,interpolated,0.00288,0.002877352296228808,0.002877352296228808,interpolated,0.363766550379067,1.0,0.0,0.6441546594416045,0.14305543158456477
24,86_7,Influenza H3 2022,average,2,0.025,lower,>0.025,2968343.946591713,0.025,lower,97.51411392516881,1.0,0.0,-0.020843555233995614,0.31752925718217945
25,86_7,Influenza H3 1982,average,2,0.025,lower,>0.025,2302114.1196061336,0.025,lower,100.89994583671934,1.0,0.0,-0.21900279005644774,0.5508762865249832
26,86_8,Influenza H3 2022,average,2,0.025,lower,>0.025,38.90210142249837,0.025,lower,0.15534144636991362,1.0,0.0,0.2420854894255835,0.11587040132927234
27,86_8,Influenza H3 1982,average,2,0.0012884631991745418,interpolated,0.00129,0.0012884631991745418,0.0012884631991745418,interpolated,0.703057298220936,1.0,0.0,0.9259863078010182,0.08763113681910482
28,86_9,Influenza H3 2022,average,2,0.0052992527431146375,interpolated,0.0053,0.0052992527431146375,0.0052992527431146375,interpolated,0.3283531394424227,1.0,0.0,0.8551562265841353,0.07630279294599308
29,86_9,Influenza H3 1982,average,2,0.0008183309742488742,interpolated,0.000818,0.0008183309742488742,0.0008183309742488742,interpolated,0.9283939974322529,1.0,0.0,0.970248470974151,0.0652777325546525
30,86_10,Influenza H3 2022,average,2,0.025,lower,>0.025,2897836.716470141,0.025,lower,96.48171556568585,1.0,0.0,-0.13837426574268075,0.3217523314255512
31,86_10,Influenza H3 1982,average,2,0.00026536545776733195,interpolated,0.000265,0.00026536545776733195,0.00026536545776733195,interpolated,1.3051516769426992,1.0,0.0,0.9599298778286833,0.08237805622931686
32,86_12,Influenza H3 2022,average,2,0.004695052894149412,interpolated,0.0047,0.004695052894149412,0.004695052894149412,interpolated,0.588931046389031,1.0,0.0,0.9646700427546403,0.04814634899221747
33,86_12,Influenza H3 1982,average,2,0.00012738123124351027,interpolated,0.000127,0.00012738123124351027,0.00012738123124351027,interpolated,0.8322880464871731,1.0,0.0,0.9579149127025516,0.0731781485648555
34,87_7,Influenza H3 2022,average,2,0.01783957754668555,interpolated,0.0178,0.01783957754668555,0.01783957754668555,interpolated,0.28942081294696553,1.0,0.0,0.8980654163490385,0.050420073699273496
35,87_7,Influenza H3 1982,average,2,0.002001618370196783,interpolated,0.002,0.002001618370196783,0.002001618370196783,interpolated,0.45376491656208245,1.0,0.0,0.8247723619125327,0.11002413645952745
36,87_8,Influenza H3 2022,average,2,0.025,lower,>0.025,54.39400018282497,0.025,lower,0.14744911014377682,1.0,0.0,0.16410765926742354,0.1487741975675888
37,87_8,Influenza H3 1982,average,2,0.0009610593364377092,interpolated,0.000961,0.0009610593364377092,0.0009610593364377092,interpolated,1.1780133997193791,1.0,0.0,0.9808756787333777,0.053220430934419666
38,87_9,Influenza H3 2022,average,2,0.0008819378188443351,interpolated,0.000882,0.0008819378188443351,0.0008819378188443351,interpolated,0.5157281212089181,1.0,0.0,0.9376953371682095,0.07341116536424669
39,87_9,Influenza H3 1982,average,2,0.0017415464368228382,interpolated,0.00174,0.0017415464368228382,0.0017415464368228382,interpolated,0.4834112683476756,1.0,0.0,0.9398366419168817,0.06388705159203625
40,BEI_neg,Influenza H3 2022,average,2,0.025,lower,>0.025,0.14855862861325994,0.025,lower,0.39834623913688827,1.0,0.0,0.6150294212627596,0.09718429657749873
41,BEI_neg,Influenza H3 1982,average,2,0.025,lower,>0.025,0.8474738048119191,0.025,lower,0.23181150531751232,1.0,0.0,0.8233179413337053,0.0390437060333763
